"ID","Sex","Age_Days","Trial","Condition","Con_Object","Con_SocInt","Dyad","Overall_LT_ScreenFam","Overall_LT_ScreenPrefLook","Inter_PropOverall_LT_Screen","InterPhase_LT_Soc_Begin","InterPhase_LT_Soc_End","InterPhase_LT_Soc_Total","InterPhase_LT_Gazing","Inter_LT_ActorLeft","Inter_LT_ActorRight","Inter_LT_ActorsTotal","Inter_LT_Actors_PROP","Inter_LT_FaceLeft","Inter_LT_FaceRight","Inter_LT_FacesTotal","Inter_LT_Faces_PROP","Inter_LT_Object","Inter_LT_FacesObject_PROP","Inter_LT_Object_PROP","Inter_LF_FaceLeft","Inter_LF_FaceRight","Inter_LF_FacesTotal","Inter_LF_FaceLeft_Overall","Inter_LF_FaceRight_Overall","Inter_LF_FacesTotal_Overall","InterPhase_LT_FaceLeft_Soc_Begin","InterPhase_LT_FaceRight_Soc_Begin","InterPhase_LT_FaceTotal_Soc_Begin","InterPhase_LT_FaceTotal_Soc_Begin_PROP","InterPhase_LT_FaceLeft_Soc_End","InterPhase_LT_FaceRight_Soc_End","InterPhase_LT_FaceTotal_Soc_End","InterPhase_LT_FaceTotal_Soc_End_PROP","InterPhase_LT_FaceLeft_Soc_Total","InterPhase_LT_FaceRight_Soc_Total","InterPhase_LT_FaceTotal_Soc_Total","InterPhase_LT_FaceTotal_Soc_Total_PROP","InterPhase_LT_Object_Soc_Begin","InterPhase_LT_Object_Soc_Begin_PROP","InterPhase_LT_Object_Soc_End","InterPhase_LT_Object_Soc_End_PROP","InterPhase_LT_Object_Soc_Total","InterPhase_LT_Object_Soc_Total_PROP","InterPhase_LT_FacesObject_PROP","InterPhase_LF_FaceLeft_Begin","InterPhase_LF_FaceRight_Begin","InterPhase_LF_FacesTotal_Begin","InterPhase_LF_FaceLeft_End","InterPhase_LF_FaceRight_End","InterPhase_LF_FacesTotal_End","InterPhase_LF_FacesTotal","InterPhase_LT_FaceLeft_Gazing","InterPhase_LT_FaceRight_Gazing","InterPhase_LT_FaceTotal_Gazing","InterPhase_LT_FaceTotal_Gazing_PROP","InterPhase_LT_Object_Gazing","InterPhase_LT_Object_Gazing_PROP","InterPhase_LT_FacesObject_Gazing_PROP","InterPhase_Checker_Soc","InterPhase_Checker_Gazing","InterPhase_Checker_valid","PrefLook_Object_Fam","PrefLook_Object_Fam_Pos","PrefLook_Object_Nov","PrefLook_Object_Nov_Pos","PrefLook_LT_Object_Left","PrefLook_LT_Object_Right","PrefLook_LT_Total","PrefLook_LT_Object_Fam","PrefLook_LT_Object_Nov","PrefLook_LT_Object_Nov_PROP","PrefLook_FL","PrefLook_FL_Meaning","trial_valid","Con_SocInt.num","Con_Object.num","z.Trial","Soc.Obj.inter"
"18","W",274,16,"Con3","NLOB","SOC","D1b",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,FALSE,FALSE,0,"9_a","right","9_b","left",0,0,0,0,0,NA,NA,NA,0,1,0,1.625388810951,0
"19","W",305,1,"Con2","LOB","NSOC","D2a",7848,6091,0.713454545454545,2315,5580,7895,4598,4066,3097,7163,0.912716615698267,4066,3097,7163,0.912716615698267,0,1,0,5,4,9,5,4,9,1233,1082,2315,1,866,0,866,0.155197132616487,2099,1082,3181,0.402913236225459,0,0,0,0,0,0,1,2,1,3,1,0,1,4,2216,2215,4431,0.963679860809047,0,0,1,TRUE,TRUE,1,"11_a","right","11_b","left",1728,1598,3326,1598,1728,0.519542994588094,"right","familiar",1,0,1,-1.625388810951,0
"19","W",305,2,"Con3","NLOB","SOC","D1b",7713,3069,0.701181818181818,2397,5197,7594,5744,2297,4833,7130,0.924413328147284,2297,4833,7130,0.924413328147284,433,0.942747586936401,0.0561389861273175,4,4,8,4,4,8,949,1448,2397,1,0,1216,1216,0.233981142967096,949,2664,3613,0.475770345009218,0,0,0,0,0,0,1,2,2,4,0,1,1,5,1232,3447,4679,0.814589136490251,433,0.075383008356546,0.915297339593114,TRUE,TRUE,1,"14_a","left","14_b","right",1533,1499,3032,1533,1499,0.494393139841689,"left","familiar",1,1,0,-1.4086703028242,0
"19","W",305,3,"Con4","NLOB","NSOC","D2b",7317,2748,0.665181818181818,2365,1848,4213,4397,2720,4064,6784,0.927155938226049,2720,4064,6784,0.927155938226049,200,0.971363115693013,0.0273336066694,4,4,8,4,4,8,916,1366,2282,0.964904862579281,499,200,699,0.378246753246753,1415,1566,2981,0.70757180156658,0,0,0,0,0,0,1,1,2,3,1,1,2,5,1848,2082,3930,0.893791221287241,200,0.0454855583352286,0.951573849878935,TRUE,TRUE,1,"3_a","right","3_b","left",451,1565,2016,1565,451,0.223710317460317,"left","novel",1,0,0,-1.1919517946974,0
"19","W",305,4,"Con1","LOB","SOC","D1a",5598,4185,0.508909090909091,1266,5580,6846,4382,2000,3297,5297,0.946230796713112,1633,1215,2848,0.50875312611647,117,0.960539629005059,0.0209003215434084,2,2,4,2,2,4,0,200,200,0.157977883096367,0,0,0,0,0,200,200,0.0292141396435875,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1633,782,2415,0.55111821086262,0,0,1,TRUE,TRUE,1,"7_a","left","7_b","right",0,1033,1033,0,1033,1,"right","novel",1,1,1,-0.9752332865706,1
"19","W",305,5,"Con2","LOB","NSOC","D2a",3444,2192,0.313090909090909,1399,3614,5013,3330,1099,2112,3211,0.932346109175377,1099,663,1762,0.511614401858304,0,1,0,2,2,4,2,2,4,133,0,133,0.0950679056468906,0,766,766,0.211953514111788,133,766,899,0.17933373229603,0,0,0,0,0,0,1,1,0,1,0,1,1,2,1099,1166,2265,0.68018018018018,0,0,1,TRUE,TRUE,1,"9_a","left","9_b","right",583,1382,1965,583,1382,0.703307888040712,"right","novel",1,0,1,-0.7585147784438,0
"19","W",305,6,"Con4","NLOB","NSOC","D2b",6180,4997,0.561818181818182,2132,3149,5281,3864,3047,2649,5696,0.92168284789644,1115,1866,2981,0.482362459546926,0,1,0,2,3,5,2,3,5,699,0,699,0.327861163227017,0,0,0,0,699,0,699,0.132361295209241,0,0,0,0,0,0,1,1,0,1,0,0,0,1,416,1233,1649,0.42675983436853,0,0,1,TRUE,TRUE,1,"1_a","left","1_b","right",4280,350,4630,4280,350,0.0755939524838013,"left","familiar",1,0,0,-0.541796270317,0
"19","W",305,7,"Con1","LOB","SOC","D1a",9030,2458,0.820909090909091,2464,4030,6494,6546,2844,6046,8890,0.984496124031008,2711,6046,8757,0.969767441860465,0,1,0,3,3,6,3,3,6,0,2331,2331,0.946022727272727,216,650,866,0.214888337468983,216,2981,3197,0.492300585155528,0,0,0,0,0,0,1,0,1,1,1,1,2,3,2765,3115,5880,0.898258478460128,0,0,1,TRUE,TRUE,1,"5_a","right","5_b","left",882,1199,2081,1199,882,0.423834694858241,"right","familiar",1,1,1,-0.3250777621902,1
"19","W",305,8,"Con3","NLOB","SOC","D1b",7497,2548,0.681545454545455,2399,3314,5713,4649,4281,1999,6280,0.837668400693611,4281,1999,6280,0.837668400693611,750,0.893314366998578,0.100040016006403,3,3,6,3,3,6,867,1532,2399,1,416,350,766,0.231140615570308,1283,1882,3165,0.553999649921232,0,0,0,0,0,0,1,2,1,3,1,1,2,5,2499,933,3432,0.738223273822327,750,0.161325016132502,0.820659971305595,TRUE,TRUE,1,"13_a","right","13_b","left",1166,1382,2548,1382,1166,0.457613814756672,"right","familiar",1,1,0,-0.1083592540634,0
"19","W",305,9,"Con4","NLOB","NSOC","D2b",6856,3414,0.623272727272727,2448,3480,5928,3598,2515,3476,5991,0.873833138856476,2298,3476,5774,0.84218203033839,466,0.925320512820513,0.0679696616102684,2,3,5,2,3,5,1965,483,2448,1,333,233,566,0.16264367816092,2298,716,3014,0.508434547908232,0,0,0,0,0,0,1,1,2,3,1,1,2,5,866,2049,2915,0.810172317954419,466,0.129516397998888,0.862170955338657,TRUE,TRUE,1,"2_a","right","2_b","left",683,2181,2864,2181,683,0.238477653631285,"right","familiar",1,0,0,0.1083592540634,0
"19","W",305,10,"Con3","NLOB","SOC","D1b",3481,2794,0.316454545454545,2516,2099,4615,1032,1366,1499,2865,0.823039356506751,1116,1332,2448,0.703246193622522,0,1,0,2,2,4,2,2,4,966,900,1866,0.741653418124006,0,0,0,0,966,900,1866,0.40433369447454,0,0,0,0,0,0,1,1,2,3,0,0,0,3,283,133,416,0.403100775193798,0,0,1,TRUE,TRUE,1,"15_a","right","15_b","left",333,2083,2416,2083,333,0.137831125827815,"right","familiar",1,1,0,0.3250777621902,0
"19","W",305,11,"Con1","LOB","SOC","D1a",1952,3098,0.177454545454545,433,4065,4498,2198,849,433,1282,0.656762295081967,716,0,716,0.366803278688525,0,1,0,1,0,1,1,0,1,150,0,150,0.346420323325635,0,0,0,0,150,0,150,0.033348154735438,0,0,0,0,0,0,1,1,0,1,0,0,0,1,583,0,583,0.265241128298453,0,0,1,TRUE,TRUE,1,"6_a","left","6_b","right",1915,717,2632,1915,717,0.27241641337386,"right","novel",1,1,1,0.541796270317,1
"19","W",305,12,"Con2","LOB","NSOC","D2a",400,0,0.0363636363636364,0,0,0,400,400,0,400,1,400,0,400,1,0,1,0,1,0,1,1,0,1,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,400,0,400,1,0,0,1,FALSE,TRUE,0,"10_a","left","10_b","right",0,0,0,0,0,NA,NA,NA,0,0,1,0.7585147784438,0
"19","W",305,13,"Con4","NLOB","NSOC","D2b",6446,4029,0.586,2615,4029,6644,3448,799,5130,5929,0.919795221843003,566,4930,5496,0.852621780949426,384,0.93469387755102,0.0595718274899162,1,1,2,1,1,2,0,2482,2482,0.949139579349904,0,0,0,0,0,2482,2482,0.373570138470801,0,0,0,0,0,0,1,0,1,1,0,0,0,1,566,2265,2831,0.821055684454756,384,0.111368909512761,0.880559875583204,TRUE,TRUE,1,"4_a","left","4_b","right",399,2614,3013,399,2614,0.867573846664454,"right","novel",1,0,0,0.9752332865706,0
"19","W",305,14,"Con2","LOB","NSOC","D2a",5413,3997,0.492090909090909,2067,3997,6064,3181,1232,2816,4048,0.747829299833734,1232,2816,4048,0.747829299833734,616,0.867924528301887,0.113800110844264,2,2,4,2,2,4,267,1800,2067,1,0,0,0,0,267,1800,2067,0.340864116094987,0,0,0,0,0,0,1,1,1,2,0,0,0,2,1232,1516,2748,0.863879283244263,283,0.0889657340458975,0.906631474760805,TRUE,TRUE,1,"12_a","right","12_b","left",566,2631,3197,2631,566,0.17704097591492,"right","familiar",1,0,1,1.1919517946974,0
"19","W",305,15,"Con3","NLOB","SOC","D1b",8519,1649,0.774454545454546,2599,2283,4882,5897,1766,4637,6403,0.75161403920648,1766,4637,6403,0.75161403920648,1732,0.787092808850645,0.203310247681653,2,3,5,2,3,5,233,2366,2599,1,84,766,850,0.372317126587823,317,3132,3449,0.706472757066776,0,0,0,0,0,0,1,1,1,2,1,1,2,4,1766,2215,3981,0.675089028319484,1532,0.259793115143293,0.722111373118084,TRUE,TRUE,1,"16_a","left","16_b","right",383,1266,1649,383,1266,0.767738023044269,"right","novel",1,1,0,1.4086703028242,0
"19","W",305,16,"Con1","LOB","SOC","D1a",8153,2483,0.741181818181818,2666,3349,6015,5114,2483,3580,6063,0.743652643198823,2483,3580,6063,0.743652643198823,1657,0.785362694300518,0.203238071875383,2,3,5,2,3,5,1483,1183,2666,1,0,516,516,0.154075843535384,1483,1699,3182,0.529010806317539,0,0,533,0.159151985667363,533,0.0886118038237739,0.856527590847914,1,1,2,0,1,1,3,1983,1115,3098,0.605788032850997,2133,0.417090340242472,0.592238577709807,TRUE,TRUE,1,"8_a","right","8_b","left",483,0,483,0,483,1,"left","novel",1,1,1,1.625388810951,1
"20","W",280,1,"Con3","NLOB","SOC","D2b",9408,8795,0.855272727272727,2666,8060,10726,5796,2733,6345,9078,0.964923469387755,2349,6012,8361,0.888711734693878,0,1,0,3,4,7,3,4,7,1166,1500,2666,1,0,700,700,0.086848635235732,1166,2200,3366,0.313816893529741,0,0,0,0,0,0,1,2,2,4,0,1,1,5,1082,3997,5079,0.876293995859213,0,0,1,TRUE,TRUE,1,"1_a","left","1_b","right",4163,3498,7661,4163,3498,0.456598355306096,"right","novel",1,1,0,-1.625388810951,0
"20","W",280,2,"Con1","LOB","SOC","D1b",9538,8894,0.867090909090909,2549,8010,10559,5958,5278,3329,8607,0.902390438247012,5278,3329,8607,0.902390438247012,0,1,0,4,3,7,4,3,7,1183,1349,2532,0.9933307179286,882,0,882,0.110112359550562,2065,1349,3414,0.323326072544749,0,0,0,0,0,0,1,2,1,3,1,0,1,4,3495,1980,5475,0.918932527693857,0,0,1,TRUE,TRUE,1,"5_a","right","5_b","left",3963,3953,7916,3953,3963,0.500631632137443,"right","familiar",1,1,1,-1.4086703028242,1
"20","W",280,3,"Con4","NLOB","NSOC","D2a",9405,8254,0.855,2732,7629,10361,6262,4759,4363,9122,0.969909622541201,4393,4180,8573,0.911536416799575,0,1,0,5,5,10,5,5,10,2049,683,2732,1,400,450,850,0.111416961593918,2449,1133,3582,0.345719525142361,0,0,0,0,0,0,1,2,1,3,1,1,2,5,2632,2964,5596,0.89364420312999,0,0,1,TRUE,TRUE,1,"9_a","right","9_b","left",5230,2264,7494,2264,5230,0.697891646650654,"left","novel",1,0,0,-1.1919517946974,0
"20","W",280,4,"Con2","LOB","NSOC","D1a",9946,6222,0.904181818181818,2766,6646,9412,6781,2782,6656,9438,0.948924190629399,2782,6489,9271,0.932133521013473,0,1,0,3,4,7,3,4,7,1367,1399,2766,1,0,1401,1401,0.210803490821547,1367,2800,4167,0.442732681682958,0,0,0,0,0,0,1,1,2,3,0,1,1,4,1482,4915,6397,0.943371184191122,0,0,1,TRUE,TRUE,1,"13_a","left","13_b","right",3381,2514,5895,3381,2514,0.4264631043257,"left","familiar",1,0,1,-0.9752332865706,0
"20","W",280,5,"Con4","NLOB","NSOC","D2a",9939,6341,0.903545454545455,2715,6397,9112,7129,5583,3980,9563,0.962169232317134,5583,3980,9563,0.962169232317134,0,1,0,4,4,8,4,4,8,1400,1315,2715,1,1216,0,1216,0.190089104267625,2616,1315,3931,0.431409130816506,0,0,0,0,0,0,1,2,1,3,1,0,1,4,4481,2082,6563,0.92060597559265,0,0,1,TRUE,TRUE,1,"10_a","left","10_b","right",2215,3082,5297,2215,3082,0.581838776666037,"right","novel",1,0,0,-0.7585147784438,0
"20","W",280,6,"Con3","NLOB","SOC","D2b",9534,6943,0.866727272727273,2598,8527,11125,6811,2304,6029,8333,0.874029788126704,2304,6029,8333,0.874029788126704,866,0.905859332536145,0.0908328088944829,4,4,8,4,4,8,616,1116,1732,0.666666666666667,999,200,1199,0.140612173097221,1615,1316,2931,0.263460674157303,866,0.333333333333333,0,0,866,0.0778426966292135,0.771925204108507,2,2,4,1,1,2,6,2131,4081,6212,0.912054030245192,0,0,1,TRUE,TRUE,1,"2_a","right","2_b","left",2466,3678,6144,3678,2466,0.4013671875,"right","familiar",1,1,0,-0.541796270317,0
"20","W",280,7,"Con2","LOB","NSOC","D1a",9968,4327,0.906181818181818,2732,6047,8779,6813,1683,6138,7821,0.784610754414125,1683,6138,7821,0.784610754414125,1232,0.863912515188335,0.123595505617978,2,3,5,2,3,5,1216,1516,2732,1,0,1367,1367,0.226062510335704,1216,2883,4099,0.466909670805331,0,0,0,0,0,0,1,1,2,3,0,1,1,4,817,4064,4881,0.716424482606781,1232,0.180830764714516,0.798462293472927,TRUE,TRUE,1,"14_a","left","14_b","right",1965,1599,3564,1965,1599,0.448653198653199,"right","novel",1,0,1,-0.3250777621902,0
"20","W",280,8,"Con1","LOB","SOC","D1b",8937,4797,0.812454545454545,2648,4813,7461,5831,2549,4751,7300,0.816828913505651,2382,4751,7133,0.798142553429563,1067,0.869878048780488,0.119391294617881,2,3,5,2,3,5,650,1932,2582,0.975075528700906,0,1382,1382,0.287138998545606,650,3314,3964,0.531296072912478,0,0,0,0,0,0,1,1,1,2,0,1,1,3,1049,3265,4314,0.739838792659921,1067,0.182987480706568,0.801709719383014,TRUE,TRUE,1,"6_a","right","6_b","left",3796,716,4512,716,3796,0.841312056737589,"right","familiar",1,1,1,-0.1083592540634,1
"20","W",280,9,"Con2","LOB","NSOC","D1a",8917,4722,0.810636363636364,2648,4148,6796,5646,2232,6185,8417,0.943927329819446,2065,5895,7960,0.89267690927442,0,1,0,3,4,7,3,4,7,983,1515,2498,0.943353474320242,0,1299,1299,0.313162970106075,983,2814,3797,0.558711006474397,0,0,0,0,0,0,1,1,2,3,0,1,1,4,1082,4047,5129,0.90843074743181,0,0,1,TRUE,TRUE,1,"15_a","right","15_b","left",999,2981,3980,2981,999,0.251005025125628,"right","familiar",1,0,1,0.1083592540634,0
"20","W",280,10,"Con1","LOB","SOC","D1b",7048,6680,0.640727272727273,2597,5297,7894,3481,2015,4729,6744,0.956867196367764,2015,4346,6361,0.902525539160045,0,1,0,2,3,5,2,3,5,749,1848,2597,1,0,0,0,0,749,1848,2597,0.328984038510261,0,0,0,0,0,0,1,2,1,3,0,0,0,3,566,2465,3031,0.870726802642919,0,0,1,TRUE,TRUE,1,"7_a","left","7_b","right",1532,3615,5147,1532,3615,0.702350884010103,"right","novel",1,1,1,0.3250777621902,1
"20","W",280,11,"Con4","NLOB","NSOC","D2a",6719,5241,0.610818181818182,2698,6597,9295,3997,2966,3537,6503,0.967852358981991,2966,3537,6503,0.967852358981991,0,1,0,2,3,5,2,3,5,1766,932,2698,1,617,716,1333,0.202061543125663,2383,1648,4031,0.433674018289403,0,0,0,0,0,0,1,1,2,3,1,1,2,5,1583,2131,3714,0.929196897673255,0,0,1,TRUE,TRUE,1,"11_a","left","11_b","right",3632,1095,4727,3632,1095,0.231647979691136,"right","novel",1,0,0,0.541796270317,0
"20","W",280,12,"Con3","NLOB","SOC","D2b",7189,5257,0.653545454545455,2616,6064,8680,4230,1583,3864,5447,0.757685352622061,1583,3864,5447,0.757685352622061,1316,0.805411799497264,0.183057448880234,2,2,4,2,2,4,1083,883,1966,0.751529051987768,500,150,650,0.107189973614776,1583,1033,2616,0.301382488479263,650,0.248470948012232,0,0,650,0.0748847926267281,0.800979791794244,1,2,3,1,1,2,5,916,1765,2681,0.633806146572104,666,0.157446808510638,0.801015835076188,TRUE,TRUE,1,"3_a","right","3_b","left",1167,3115,4282,3115,1167,0.2725361980383,"right","familiar",1,1,0,0.7585147784438,0
"20","W",280,13,"Con2","LOB","NSOC","D1a",7030,3741,0.639090909090909,2582,3232,5814,3416,1866,3566,5432,0.772688477951636,1866,3566,5432,0.772688477951636,1200,0.819059107358263,0.170697012802276,2,2,4,2,2,4,1633,816,2449,0.94848954298993,0,0,0,0,1633,816,2449,0.421224630202958,0,0,0,0,0,0,1,1,2,3,0,0,0,3,916,1300,2216,0.648711943793911,1200,0.351288056206089,0.648711943793911,TRUE,TRUE,1,"16_a","right","16_b","left",1083,2154,3237,2154,1083,0.334569045412419,"right","familiar",1,0,1,0.9752332865706,0
"20","W",280,14,"Con1","LOB","SOC","D1b",8108,6303,0.737090909090909,2714,6212,8926,5028,2280,4463,6743,0.831647755303404,2097,4463,6560,0.809077454366058,949,0.873618324677054,0.117044893931919,1,2,3,1,2,3,1498,1083,2581,0.95099484156227,0,883,883,0.142144236960721,1498,1966,3464,0.388079766972888,0,0,0,0,0,0,1,1,1,2,0,1,1,3,1498,1798,3296,0.655529037390613,949,0.188743038981702,0.776442873969376,TRUE,TRUE,1,"8_a","left","8_b","right",2283,3398,5681,2283,3398,0.598134131314909,"right","novel",1,1,1,1.1919517946974,1
"20","W",280,15,"Con4","NLOB","NSOC","D2a",9616,6774,0.874181818181818,2648,6380,9028,6430,3081,4713,7794,0.810524126455907,2715,4713,7428,0.772462562396007,1547,0.827632311977716,0.160877703826955,3,3,6,3,3,6,1299,1166,2465,0.930891238670695,400,0,400,0.0626959247648903,1699,1166,2865,0.317346034559149,0,0,850,0.133228840125392,850,0.0941515285777581,0.771197846567968,1,2,3,1,0,1,4,2066,2099,4165,0.647744945567652,1982,0.308242612752722,0.677566292500407,TRUE,TRUE,1,"12_a","right","12_b","left",2065,4338,6403,4338,2065,0.322505075745744,"right","familiar",1,0,0,1.4086703028242,0
"20","W",280,16,"Con3","NLOB","SOC","D2b",9000,2931,0.818181818181818,2266,3981,6247,5979,1400,5114,6514,0.723777777777778,1133,5114,6247,0.694111111111111,2203,0.739289940828402,0.244777777777778,1,2,3,1,2,3,1133,1133,2266,1,0,483,483,0.121326299924642,1133,1616,2749,0.440051224587802,0,0,450,0.113036925395629,450,0.0720345765967664,0.859331040950297,1,1,2,0,1,1,3,449,2365,2814,0.470647265429001,2282,0.381669175447399,0.552197802197802,TRUE,TRUE,1,"4_a","left","4_b","right",850,1838,2688,850,1838,0.683779761904762,"right","novel",1,1,0,1.625388810951,0
"21","W",279,1,"Con4","NLOB","NSOC","D1b",7471,8854,0.679181818181818,2648,7129,9777,3847,4812,2016,6828,0.913933877660286,4812,2016,6828,0.913933877660286,0,1,0,3,2,5,3,2,5,1299,1166,2465,0.930891238670695,467,0,467,0.0655070837424604,1766,1166,2932,0.299887491050424,0,0,0,0,0,0,1,2,1,3,1,0,1,4,2747,850,3597,0.935014296854692,0,0,1,TRUE,TRUE,1,"10_a","left","10_b","right",4880,3572,8452,4880,3572,0.422621864647421,"left","familiar",1,0,0,-1.625388810951,0
"21","W",279,2,"Con1","LOB","SOC","D2a",8868,7017,0.806181818181818,2798,8678,11476,6347,5987,2448,8435,0.951172755976545,5987,2231,8218,0.926702751465945,0,1,0,3,2,5,3,2,5,983,1382,2365,0.845246604717655,1765,0,1765,0.203387877391104,2748,1382,4130,0.359881491808993,0,0,0,0,0,0,1,1,1,2,1,0,1,3,4315,1815,6130,0.965810619190169,0,0,1,TRUE,TRUE,1,"13_a","right","13_b","left",4449,2114,6563,2114,4449,0.677891208288892,"left","novel",1,1,1,-1.4086703028242,1
"21","W",279,3,"Con2","LOB","NSOC","D1a",9907,7678,0.900636363636364,2648,7677,10325,6795,2782,6196,8978,0.906227919652771,2782,6196,8978,0.906227919652771,0,1,0,2,1,3,2,1,3,616,1649,2265,0.85536253776435,683,0,683,0.0889670444183926,1299,1649,2948,0.285520581113801,0,0,0,0,0,0,1,1,1,2,1,0,1,3,683,5413,6096,0.897130242825607,0,0,1,TRUE,TRUE,1,"1_a","right","1_b","left",4713,2199,6912,2199,4713,0.681857638888889,"left","novel",1,0,1,-1.1919517946974,0
"21","W",279,4,"Con3","NLOB","SOC","D2b",5984,5640,0.544,1749,5413,7162,3131,4296,1133,5429,0.907252673796791,3847,1133,4980,0.832219251336898,0,1,0,3,2,5,3,2,5,1199,300,1499,0.857061177815895,150,0,150,0.027711065952337,1349,300,1649,0.230242948896956,0,0,0,0,0,0,1,2,1,3,1,0,1,4,1599,833,2432,0.776748642606196,0,0,1,TRUE,TRUE,1,"6_a","left","6_b","right",3291,1932,5223,3291,1932,0.369902354968409,"left","familiar",1,1,0,-0.9752332865706,0
"21","W",279,5,"Con1","LOB","SOC","D2a",8485,7348,0.771363636363636,2648,6862,9510,5780,3548,1766,5314,0.626281673541544,3548,1116,4664,0.549675898644667,2855,0.620295252028195,0.336476134354744,2,2,4,2,2,4,1782,533,2315,0.874244712990937,0,433,433,0.0631011366948412,1782,966,2748,0.288958990536278,0,0,866,0.126202273389682,866,0.091062039957939,0.760376314333149,2,1,3,0,1,1,4,1017,583,1600,0.27681660899654,3497,0.605017301038062,0.313910143221503,TRUE,TRUE,1,"14_a","left","14_b","right",4364,1865,6229,4364,1865,0.299406004174025,"left","familiar",1,1,1,-0.7585147784438,1
"21","W",279,6,"Con3","NLOB","SOC","D2b",8717,8212,0.792454545454545,2632,7747,10379,5614,2915,2366,5281,0.605827693013651,2915,2366,5281,0.605827693013651,2765,0.656350981854338,0.317196283124928,2,2,4,2,2,4,1399,1233,2632,1,0,0,0,0,1399,1233,2632,0.253588977743521,0,0,1116,0.144055763521363,1116,0.107524809711918,0.702241195304162,2,2,4,0,0,0,4,350,1683,2033,0.362130388314927,3264,0.581403633772711,0.383802152161601,TRUE,TRUE,1,"5_a","right","5_b","left",4646,3016,7662,3016,4646,0.606369094231271,"left","novel",1,1,0,-0.541796270317,0
"21","W",279,7,"Con4","NLOB","NSOC","D1b",5463,5286,0.496636363636364,1932,6929,8861,3115,3815,516,4331,0.792787845506132,3631,383,4014,0.734761120263591,664,0.858058999572467,0.121544938678382,1,1,2,1,1,2,1749,0,1749,0.90527950310559,0,0,0,0,1749,0,1749,0.19738178535154,0,0,1199,0.173040842834464,1199,0.135312041530301,0.593283582089552,1,0,1,0,0,0,1,1166,383,1549,0.497271268057785,1199,0.384911717495987,0.563682678311499,TRUE,TRUE,1,"9_a","left","9_b","right",2482,2549,5031,2482,2549,0.506658715961042,"right","novel",1,0,0,-0.3250777621902,0
"21","W",279,8,"Con2","LOB","NSOC","D1a",9011,7041,0.819181818181818,2697,6878,9575,5330,2581,2431,5012,0.556209077793808,2581,2098,4679,0.519254244811897,3615,0.564142753797926,0.401176340028854,2,1,3,2,1,3,366,1782,2148,0.796440489432703,716,50,766,0.111369584181448,1082,1832,2914,0.304334203655352,549,0.203559510567297,0,0,549,0.0573368146214099,0.841466936182501,1,1,2,1,1,2,4,716,616,1332,0.249906191369606,3615,0.678236397748593,0.269254093389933,TRUE,TRUE,1,"2_a","right","2_b","left",3631,2582,6213,2582,3631,0.584419765008852,"left","novel",1,0,1,-0.1083592540634,0
"21","W",279,9,"Con1","LOB","SOC","D2a",7506,4393,0.682363636363636,2649,4466,7115,3948,3881,1033,4914,0.654676258992806,3881,1033,4914,0.654676258992806,1382,0.780495552731893,0.184119371169731,2,1,3,2,1,3,1616,1033,2649,1,450,0,450,0.100761307657859,2066,1033,3099,0.435558678847505,0,0,0,0,0,0,1,2,1,3,1,0,1,4,1299,250,1549,0.392350557244174,1382,0.350050658561297,0.52848857045377,TRUE,TRUE,1,"15_a","right","15_b","left",3515,400,3915,400,3515,0.897828863346105,"left","novel",1,1,1,0.1083592540634,1
"21","W",279,10,"Con4","NLOB","NSOC","D1b",6153,2550,0.559363636363636,2463,3147,5610,2830,3945,0,3945,0.641150658215505,3945,0,3945,0.641150658215505,1931,0.671375085091899,0.313830651714611,1,0,1,1,0,1,2463,0,2463,1,0,0,0,0,2463,0,2463,0.43903743315508,0,0,0,0,0,0,1,1,0,1,0,0,0,1,549,0,549,0.193992932862191,1931,0.682332155477032,0.221370967741935,TRUE,TRUE,1,"11_a","right","11_b","left",2298,0,2298,0,2298,1,"left","novel",1,0,0,0.3250777621902,0
"21","W",279,11,"Con3","NLOB","SOC","D2b",7513,6017,0.683,2348,4929,7277,4148,2715,3049,5764,0.767203513909224,2715,3049,5764,0.767203513909224,1066,0.843923865300146,0.141887395181685,2,2,4,2,2,4,333,2015,2348,1,0,133,133,0.0269831608845608,333,2148,2481,0.340937199395355,0,0,0,0,0,0,1,1,1,2,0,1,1,3,817,1882,2699,0.650675024108004,1066,0.256991321118611,0.716865869853918,TRUE,TRUE,1,"7_a","left","7_b","right",4421,1133,5554,4421,1133,0.203997119193374,"left","familiar",1,1,0,0.541796270317,0
